id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,status,price,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket
"12244-N-Timberline-Dr-W,-Highland,-UT-84003","12244 N Timberline Dr W, Highland, UT 84003",12244 N Timberline Dr W,,Highland,UT,84003,Utah,40.454133,-111.798027,Single Family,4.0,2.5,5919.0,16553.0,2006.0,Inactive,1950000,2024-04-11T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-11T00:00:00.000Z,2024-05-08T00:00:00.000Z,28
"4868-S-Wallace-Ln,-Salt-Lake-City,-UT-84117","4868 S Wallace Ln, Salt Lake City, UT 84117",4868 S Wallace Ln,,Salt Lake City,UT,84117,Salt Lake,40.663608,-111.807137,Single Family,4.0,2.0,2955.0,11326.0,1965.0,Inactive,1195000,2024-04-11T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-05-08T00:00:00.000Z,28
"1419-S-3680-E,---1208,-Spanish-Fork,-UT-84660","1419 S 3680 E, # 1208, Spanish Fork, UT 84660",1419 S 3680 E,# 1208,Spanish Fork,UT,84660,Utah,40.09457,-111.5975,Townhouse,3.0,2.0,1399.0,,,Inactive,359990,2024-04-12T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-05-08T00:00:00.000Z,27
"1369-S-3680-E,---1212,-Spanish-Fork,-UT-84660","1369 S 3680 E, # 1212, Spanish Fork, UT 84660",1369 S 3680 E,# 1212,Spanish Fork,UT,84660,Utah,40.09457,-111.5975,Townhouse,3.0,2.0,1399.0,,,Inactive,369990,2024-04-12T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-05-08T00:00:00.000Z,27
"150-S-Ridge-View-St,-Unit-133,-Brian-Head,-UT-84719","150 S Ridge View St, Unit 133, Brian Head, UT 84719",150 S Ridge View St,Unit 133,Brian Head,UT,84719,Iron,37.698849,-112.847588,Condo,,1.0,464.0,,1983.0,Inactive,180000,2024-04-12T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-05-08T00:00:00.000Z,27
"1145-Quail-Summit-Dr,-Provo,-UT-84604","1145 Quail Summit Dr, Provo, UT 84604",1145 Quail Summit Dr,,Provo,UT,84604,Utah,40.286633,-111.639353,Single Family,5.0,4.0,5016.0,13504.0,1977.0,Inactive,899000,2024-04-12T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-05-08T00:00:00.000Z,27
"418-Jefferson-Ave,-Ogden,-UT-84404","418 Jefferson Ave, Ogden, UT 84404",418 Jefferson Ave,,Ogden,UT,84404,Weber,41.255668,-111.963362,Single Family,4.0,1.0,1764.0,20909.0,1939.0,Inactive,375000,2024-04-12T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-05-08T00:00:00.000Z,27
"3806-S-Bingham-Mine-Dr,---1453,-Magna,-UT-84044","3806 S Bingham Mine Dr, # 1453, Magna, UT 84044",3806 S Bingham Mine Dr,# 1453,Magna,UT,84044,Salt Lake,40.68636,-112.095,Townhouse,3.0,2.5,2187.0,1307.0,2023.0,Inactive,434990,2024-04-13T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-05-08T00:00:00.000Z,26
"247-E-Haven-Side-Ct,-Unit-14,-Grantsville,-UT-84029","247 E Haven Side Ct, Unit 14, Grantsville, UT 84029",247 E Haven Side Ct,Unit 14,Grantsville,UT,84029,Tooele,40.597079,-112.455206,Condo,4.0,2.0,2296.0,436.0,2006.0,Inactive,365000,2024-04-16T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-17T00:00:00.000Z,2024-05-08T00:00:00.000Z,23
"809-W-Cascade-Pkwy,-Unit-2,-Midway,-UT-84049","809 W Cascade Pkwy, Unit 2, Midway, UT 84049",809 W Cascade Pkwy,Unit 2,Midway,UT,84049,Wasatch,40.494752,-111.489491,Land,,,,41818.0,,Inactive,975000,2024-04-17T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-18T00:00:00.000Z,2024-05-08T00:00:00.000Z,22
"13377-S-Vitasol-Ln,-Herriman,-UT-84096","13377 S Vitasol Ln, Herriman, UT 84096",13377 S Vitasol Ln,,Herriman,UT,84096,Salt Lake,40.508577,-112.017005,Townhouse,2.0,1.0,1092.0,871.0,2017.0,Inactive,359000,2024-04-18T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-19T00:00:00.000Z,2024-05-08T00:00:00.000Z,21
"2276-W-2675-S,-Unit-258,-West-Haven,-UT-84401","2276 W 2675 S, Unit 258, West Haven, UT 84401",2276 W 2675 S,Unit 258,West Haven,UT,84401,Weber,41.217734,-112.034869,Townhouse,3.0,2.5,1510.0,871.0,2020.0,Inactive,369900,2024-04-19T00:00:00.000Z,2024-05-09T00:00:00.000Z,2023-12-07T00:00:00.000Z,2024-05-08T00:00:00.000Z,20
"40-Northridge-Way,-Sandy,-UT-84092","40 Northridge Way, Sandy, UT 84092",40 Northridge Way,,Sandy,UT,84092,Salt Lake,40.552074,-111.81655,Single Family,6.0,2.0,5156.0,22216.0,1978.0,Inactive,1379900,2024-04-19T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-05-08T00:00:00.000Z,20
"1143-W-1300-N,-Orem,-UT-84057","1143 W 1300 N, Orem, UT 84057",1143 W 1300 N,,Orem,UT,84057,Utah,40.320669,-111.723303,Single Family,5.0,2.0,2174.0,9148.0,1976.0,Inactive,420000,2024-04-22T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-22T00:00:00.000Z,2024-05-08T00:00:00.000Z,17
"384-S-1110-W,---174,-American-Fork,-UT-84003","384 S 1110 W, # 174, American Fork, UT 84003",384 S 1110 W,# 174,American Fork,UT,84003,Utah,40.37048,-111.827,Townhouse,4.0,3.0,2122.0,,,Inactive,449990,2024-04-22T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-04T00:00:00.000Z,2024-05-08T00:00:00.000Z,17
"3736-E-1520-S,---1345,-Spanish-Fork,-UT-84660","3736 E 1520 S, # 1345, Spanish Fork, UT 84660",3736 E 1520 S,# 1345,Spanish Fork,UT,84660,Utah,40.09457,-111.5975,Townhouse,3.0,2.0,1310.0,,,Inactive,353990,2024-04-22T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-04T00:00:00.000Z,2024-05-08T00:00:00.000Z,17
"4216-W-1530-St-N,-Unit-203,-Lehi,-UT-84043","4216 W 1530 St N, Unit 203, Lehi, UT 84043",4216 W 1530 St N,Unit 203,Lehi,UT,84043,Utah,40.40613,-111.916857,Condo,3.0,2.0,1272.0,1307.0,2019.0,Inactive,338000,2024-04-23T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-24T00:00:00.000Z,2024-05-08T00:00:00.000Z,16
"7957-S-Wickford-Way,-West-Jordan,-UT-84081","7957 S Wickford Way, West Jordan, UT 84081",7957 S Wickford Way,,West Jordan,UT,84081,Salt Lake,40.606609,-112.068532,Single Family,7.0,3.5,3946.0,19602.0,2013.0,Inactive,900000,2024-04-23T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-24T00:00:00.000Z,2024-05-08T00:00:00.000Z,16
"5492-S-Westside-Dr,-Kearns,-UT-84118","5492 S Westside Dr, Kearns, UT 84118",5492 S Westside Dr,,Kearns,UT,84118,Salt Lake,40.6514,-112.017657,Single Family,4.0,2.0,1786.0,6098.0,1977.0,Inactive,439900,2024-04-23T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-24T00:00:00.000Z,2024-05-08T00:00:00.000Z,16
"3250-Lincoln-Ave,-Ogden,-UT-84401","3250 Lincoln Ave, Ogden, UT 84401",3250 Lincoln Ave,,Ogden,UT,84401,Weber,41.204556,-111.976012,Single Family,2.0,1.0,880.0,8712.0,1921.0,Inactive,275000,2024-04-24T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-25T00:00:00.000Z,2024-05-08T00:00:00.000Z,15
"1582-Talon-Dr,-Logan,-UT-84321","1582 Talon Dr, Logan, UT 84321",1582 Talon Dr,,Logan,UT,84321,Cache,41.703957,-111.840015,Townhouse,2.0,1.5,1190.0,871.0,1997.0,Inactive,255000,2024-04-24T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-25T00:00:00.000Z,2024-05-08T00:00:00.000Z,15
"4329-S-Mignon-Dr,-West-Valley-City,-UT-84120","4329 S Mignon Dr, West Valley City, UT 84120",4329 S Mignon Dr,,West Valley City,UT,84120,Salt Lake,40.676613,-111.999136,Single Family,4.0,2.0,2072.0,8712.0,1975.0,Inactive,510000,2024-04-24T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-25T00:00:00.000Z,2024-05-08T00:00:00.000Z,15
"3170-S-4440-W,-West-Valley-City,-UT-84120","3170 S 4440 W, West Valley City, UT 84120",3170 S 4440 W,,West Valley City,UT,84120,Salt Lake,40.702606,-111.997474,Single Family,5.0,1.0,2364.0,9148.0,1968.0,Inactive,525000,2024-04-24T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-25T00:00:00.000Z,2024-05-08T00:00:00.000Z,15
"364-S-1110-W,---178,-American-Fork,-UT-84003","364 S 1110 W, # 178, American Fork, UT 84003",364 S 1110 W,# 178,American Fork,UT,84003,Utah,40.37048,-111.827,Townhouse,4.0,3.0,2122.0,,,Inactive,459990,2024-04-24T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-04T00:00:00.000Z,2024-05-08T00:00:00.000Z,15
"929-N-500-E,-Logan,-UT-84321","929 N 500 E, Logan, UT 84321",929 N 500 E,,Logan,UT,84321,Cache,41.748818,-111.821927,Single Family,4.0,2.0,2139.0,7841.0,1957.0,Inactive,398750,2024-04-25T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-26T00:00:00.000Z,2024-05-08T00:00:00.000Z,14
"146-N-Montgomery-Ln-W,-Unit-6,-Harrisville,-UT-84414","146 N Montgomery Ln W, Unit 6, Harrisville, UT 84414",146 N Montgomery Ln W,Unit 6,Harrisville,UT,84414,Weber,41.298357,-111.979848,Single Family,4.0,3.0,2758.0,12632.0,2024.0,Inactive,624990,2024-04-25T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-26T00:00:00.000Z,2024-05-08T00:00:00.000Z,14
"106-E-Portico-Ln,---769,-Saratoga-Springs,-UT-84045","106 E Portico Ln, # 769, Saratoga Springs, UT 84045",106 E Portico Ln,# 769,Saratoga Springs,UT,84045,Utah,40.364723,-111.913818,Single Family,3.0,2.5,1747.0,3049.0,2023.0,Inactive,474990,2024-04-25T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-26T00:00:00.000Z,2024-05-08T00:00:00.000Z,14
"557-E-3000-N,-North,-Ogden,-UT-84414","557 E 3000 N, North, Ogden, UT 84414",557 E 3000 N,North,Ogden,UT,84414,Weber,41.314562,-111.964332,Single Family,5.0,1.0,3474.0,15682.0,1959.0,Inactive,465000,2024-04-26T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-26T00:00:00.000Z,2024-05-08T00:00:00.000Z,13
"3940-N-Cougar-Ln,---420,-Eagle-Mountain,-UT-84005","3940 N Cougar Ln, # 420, Eagle Mountain, UT 84005",3940 N Cougar Ln,# 420,Eagle Mountain,UT,84005,Utah,40.304474,-112.007118,Townhouse,4.0,3.0,1842.0,1307.0,2024.0,Inactive,398990,2024-04-26T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-26T00:00:00.000Z,2024-05-08T00:00:00.000Z,13
"3822-S-Bismark-Peak-Dr,---420,-Magna,-UT-84044","3822 S Bismark Peak Dr, # 420, Magna, UT 84044",3822 S Bismark Peak Dr,# 420,Magna,UT,84044,Salt Lake,40.68636,-112.095,Single Family,4.0,2.5,2942.0,3485.0,2024.0,Inactive,519990,2024-04-27T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-05-08T00:00:00.000Z,12
"1539-S-Windy-Ridge-Dr,---1244,-Spanish-Fork,-UT-84660","1539 S Windy Ridge Dr, # 1244, Spanish Fork, UT 84660",1539 S Windy Ridge Dr,# 1244,Spanish Fork,UT,84660,Utah,40.09457,-111.5975,Townhouse,4.0,2.5,1615.0,,,Inactive,392990,2024-04-27T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-05-08T00:00:00.000Z,12
"2666-S-Melville-Dr,-Magna,-UT-84044","2666 S Melville Dr, Magna, UT 84044",2666 S Melville Dr,,Magna,UT,84044,Salt Lake,40.711275,-112.084383,Single Family,3.0,1.0,1167.0,5227.0,1984.0,Inactive,360000,2024-04-28T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-28T00:00:00.000Z,2024-05-08T00:00:00.000Z,11
"1563-S-Windy-Ridge-Dr,---1249,-Spanish-Fork,-UT-84660","1563 S Windy Ridge Dr, # 1249, Spanish Fork, UT 84660",1563 S Windy Ridge Dr,# 1249,Spanish Fork,UT,84660,Utah,40.09457,-111.5975,Townhouse,4.0,2.5,1615.0,,,Inactive,404990,2024-04-28T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-05-08T00:00:00.000Z,11
"1322-E-Hidden-Ct,-Salt-Lake-City,-UT-84117","1322 E Hidden Ct, Salt Lake City, UT 84117",1322 E Hidden Ct,,Salt Lake City,UT,84117,Salt Lake,40.663973,-111.853819,Townhouse,3.0,2.5,1500.0,436.0,1977.0,Inactive,434500,2024-04-29T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-30T00:00:00.000Z,2024-05-08T00:00:00.000Z,10
"2313-S-Mountain-View-Blvd-W,-Woods-Cross,-UT-84087","2313 S Mountain View Blvd W, Woods Cross, UT 84087",2313 S Mountain View Blvd W,,Woods Cross,UT,84087,Davis,40.866012,-111.939072,Single Family,4.0,2.5,4159.0,9583.0,2012.0,Inactive,775000,2024-04-29T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-30T00:00:00.000Z,2024-05-08T00:00:00.000Z,10
"1549-S-Windy-Ridge-Dr,---1246,-Spanish-Fork,-UT-84660","1549 S Windy Ridge Dr, # 1246, Spanish Fork, UT 84660",1549 S Windy Ridge Dr,# 1246,Spanish Fork,UT,84660,Utah,40.09457,-111.5975,Townhouse,4.0,2.5,1615.0,,,Inactive,392990,2024-04-30T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-04T00:00:00.000Z,2024-05-08T00:00:00.000Z,9
"8017-S-3500-E,-Salt-Lake-City,-UT-84121","8017 S 3500 E, Salt Lake City, UT 84121",8017 S 3500 E,,Salt Lake City,UT,84121,Salt Lake,40.60543,-111.79563,Multi-Family,10.0,6.0,5760.0,10019.0,1984.0,Inactive,1750000,2024-05-01T00:00:00.000Z,2024-05-09T00:00:00.000Z,2021-08-12T19:02:56.591Z,2024-05-08T00:00:00.000Z,8
"5894-W-Peron-Ln-S,-West-Valley-City,-UT-84128","5894 W Peron Ln S, West Valley City, UT 84128",5894 W Peron Ln S,,West Valley City,UT,84128,Salt Lake,40.698856,-112.031899,Single Family,5.0,2.0,2513.0,7405.0,2002.0,Inactive,530000,2024-05-01T00:00:00.000Z,2024-05-09T00:00:00.000Z,2022-09-09T08:07:10.905Z,2024-05-08T00:00:00.000Z,8
"1680-W-Packsaddle-Cir,-Bluffdale,-UT-84065","1680 W Packsaddle Cir, Bluffdale, UT 84065",1680 W Packsaddle Cir,,Bluffdale,UT,84065,Salt Lake,40.463976,-111.937308,Single Family,5.0,3.0,3340.0,10890.0,2020.0,Inactive,699000,2024-05-01T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-02T00:00:00.000Z,2024-05-08T00:00:00.000Z,8
"1684-E-Bunkerhill-Rd,-Holladay,-UT-84117","1684 E Bunkerhill Rd, Holladay, UT 84117",1684 E Bunkerhill Rd,,Holladay,UT,84117,Salt Lake,40.662756,-111.844244,Single Family,5.0,1.0,2652.0,10019.0,1964.0,Inactive,709000,2024-05-01T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-02T00:00:00.000Z,2024-05-08T00:00:00.000Z,8
"542-S-900-E,-Layton,-UT-84041","542 S 900 E, Layton, UT 84041",542 S 900 E,,Layton,UT,84041,Davis,41.053679,-111.948789,Single Family,4.0,1.5,1530.0,6098.0,1991.0,Inactive,420000,2024-05-01T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-02T00:00:00.000Z,2024-05-08T00:00:00.000Z,8
"3731-W-5450-S,-Roy,-UT-84067","3731 W 5450 S, Roy, UT 84067",3731 W 5450 S,,Roy,UT,84067,Weber,41.164323,-112.069614,Single Family,4.0,1.0,2098.0,11761.0,1988.0,Inactive,469900,2024-05-01T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-02T00:00:00.000Z,2024-05-08T00:00:00.000Z,8
"1674-S-Wolverine-Way,---183,-Washington,-UT-84780","1674 S Wolverine Way, # 183, Washington, UT 84780",1674 S Wolverine Way,# 183,Washington,UT,84780,Washington,37.11224,-113.4536,Single Family,4.0,2.5,2267.0,,,Inactive,579990,2024-05-01T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-04T00:00:00.000Z,2024-05-08T00:00:00.000Z,8
"1625-E-1470-S,-Unit-5B,-Ogden,-UT-84404","1625 E 1470 S, Unit 5B, Ogden, UT 84404",1625 E 1470 S,Unit 5B,Ogden,UT,84404,Weber,41.240045,-111.935939,Condo,3.0,2.5,1674.0,436.0,1985.0,Inactive,320000,2024-05-02T00:00:00.000Z,2024-05-09T00:00:00.000Z,2021-08-19T07:51:20.001Z,2024-05-08T00:00:00.000Z,7
"3123-S-Deer-Canyon-Dr,-Saratoga-Springs,-UT-84045","3123 S Deer Canyon Dr, Saratoga Springs, UT 84045",3123 S Deer Canyon Dr,,Saratoga Springs,UT,84045,Utah,40.304994,-111.905148,Single Family,3.0,2.5,2544.0,8712.0,2018.0,Inactive,504900,2024-05-02T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-05-08T00:00:00.000Z,7
"1848-W-Colonel-Rd,-Salt-Lake-City,-UT-84116","1848 W Colonel Rd, Salt Lake City, UT 84116",1848 W Colonel Rd,,Salt Lake City,UT,84116,Salt Lake,40.793669,-111.943927,Single Family,4.0,1.0,1716.0,8276.0,1994.0,Inactive,489000,2024-05-02T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-05-08T00:00:00.000Z,7
"189-R-St,-Salt-Lake-City,-UT-84103","189 R St, Salt Lake City, UT 84103",189 R St,,Salt Lake City,UT,84103,Salt Lake,40.773773,-111.858435,Single Family,3.0,1.5,2356.0,6098.0,1902.0,Inactive,1100000,2024-05-02T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-05-08T00:00:00.000Z,7
"14083-S-Rutherford-Ave,-Bluffdale,-UT-84065","14083 S Rutherford Ave, Bluffdale, UT 84065",14083 S Rutherford Ave,,Bluffdale,UT,84065,Salt Lake,40.495472,-111.932929,Condo,3.0,2.0,1400.0,436.0,2005.0,Inactive,399900,2024-05-02T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-05-08T00:00:00.000Z,7
"2254-N-1975-E,-Layton,-UT-84040","2254 N 1975 E, Layton, UT 84040",2254 N 1975 E,,Layton,UT,84040,Davis,41.092604,-111.928559,Single Family,5.0,2.0,2070.0,7841.0,1987.0,Inactive,465000,2024-05-02T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-05-08T00:00:00.000Z,7
"2273-E-Sunset-Dr,-Layton,-UT-84040","2273 E Sunset Dr, Layton, UT 84040",2273 E Sunset Dr,,Layton,UT,84040,Davis,41.096208,-111.924649,Single Family,5.0,3.0,3172.0,12197.0,1985.0,Inactive,635000,2024-05-02T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-05-08T00:00:00.000Z,7
"2437-W-2375-N,-Clinton,-UT-84015","2437 W 2375 N, Clinton, UT 84015",2437 W 2375 N,,Clinton,UT,84015,Davis,41.148058,-112.073219,Single Family,5.0,3.5,2341.0,20909.0,2000.0,Inactive,560000,2024-05-02T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-05-08T00:00:00.000Z,7
"145-Lower-Evergreen-Dr,-Summit-Park,-UT-84098","145 Lower Evergreen Dr, Summit Park, UT 84098",145 Lower Evergreen Dr,,Summit Park,UT,84098,Summit,40.744523,-111.610685,Single Family,3.0,1.0,2036.0,16553.0,1977.0,Inactive,899000,2024-05-02T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-05-08T00:00:00.000Z,7
"145-Lower-Evergreen-Dr,-Park-City,-UT-84098","145 Lower Evergreen Dr, Park City, UT 84098",145 Lower Evergreen Dr,,Park City,UT,84098,Summit,40.744523,-111.610685,Single Family,3.0,2.0,2036.0,16553.0,1977.0,Inactive,899000,2024-05-02T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-05-08T00:00:00.000Z,7
"123-E-Abbeville-Ct,-Sandy,-UT-84070","123 E Abbeville Ct, Sandy, UT 84070",123 E Abbeville Ct,,Sandy,UT,84070,Salt Lake,40.600117,-111.886909,Townhouse,3.0,2.0,2136.0,871.0,2022.0,Inactive,520000,2024-05-03T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-05-08T00:00:00.000Z,6
"478-E-100-S,-Orem,-UT-84097","478 E 100 S, Orem, UT 84097",478 E 100 S,,Orem,UT,84097,Utah,40.294833,-111.683896,Single Family,5.0,2.5,2459.0,6970.0,1958.0,Inactive,485000,2024-05-03T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-04T00:00:00.000Z,2024-05-08T00:00:00.000Z,6
"2823-S-Adams-St-E,-Unit-2,-South-Salt-Lake,-UT-84115","2823 S Adams St E, Unit 2, South Salt Lake, UT 84115",2823 S Adams St E,Unit 2,South Salt Lake,UT,84115,Salt Lake,40.709877,-111.878105,Single Family,3.0,2.5,1945.0,7405.0,2015.0,Inactive,564000,2024-05-03T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-04T00:00:00.000Z,2024-05-08T00:00:00.000Z,6
"1810-S-500-E,-Salt-Lake-City,-UT-84105","1810 S 500 E, Salt Lake City, UT 84105",1810 S 500 E,,Salt Lake City,UT,84105,Salt Lake,40.730969,-111.877162,Multi-Family,4.0,2.0,2814.0,6970.0,1900.0,Inactive,750000,2024-05-03T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-04T00:00:00.000Z,2024-05-08T00:00:00.000Z,6
"840-N-Yacht-Dr,-Eden,-UT-84310","840 N Yacht Dr, Eden, UT 84310",840 N Yacht Dr,,Eden,UT,84310,Weber,41.274282,-111.822479,Single Family,4.0,1.0,3278.0,68389.0,2021.0,Inactive,1399999,2024-05-03T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-04T00:00:00.000Z,2024-05-08T00:00:00.000Z,6
"4086-W-5010-S,-Salt-Lake-City,-UT-84118","4086 W 5010 S, Salt Lake City, UT 84118",4086 W 5010 S,,Salt Lake City,UT,84118,Salt Lake,40.660173,-111.988729,Single Family,3.0,2.0,1430.0,7405.0,1959.0,Inactive,419900,2024-05-04T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-04T00:00:00.000Z,2024-05-08T00:00:00.000Z,5
"9351-S-Dutch-Valley-Dr-W,-South-Jordan,-UT-84095","9351 S Dutch Valley Dr W, South Jordan, UT 84095",9351 S Dutch Valley Dr W,,South Jordan,UT,84095,Salt Lake,40.581853,-111.924543,Single Family,6.0,2.5,4164.0,12632.0,2014.0,Inactive,818181,2024-05-04T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-05T00:00:00.000Z,2024-05-08T00:00:00.000Z,5
"1525-S-Ripple-Rock-Dr,---40,-Washington,-UT-84780","1525 S Ripple Rock Dr, # 40, Washington, UT 84780",1525 S Ripple Rock Dr,# 40,Washington,UT,84780,Washington,37.11224,-113.4536,Single Family,3.0,2.5,2218.0,,,Inactive,521020,2024-05-05T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-05-08T00:00:00.000Z,4
"1346-W-Garnet-Ridge-Dr,-Saint-George,-UT-84790","1346 W Garnet Ridge Dr, Saint George, UT 84790",1346 W Garnet Ridge Dr,,Saint George,UT,84790,Washington,37.022314,-113.612248,Single Family,2.0,2.0,1521.0,5663.0,2015.0,Inactive,535000,2024-05-06T00:00:00.000Z,2024-05-09T00:00:00.000Z,2021-02-05T08:21:28.893Z,2024-05-08T00:00:00.000Z,3
"3521-E-Padre-Bay-Dr,---4030,-Washington,-UT-84780","3521 E Padre Bay Dr, # 4030, Washington, UT 84780",3521 E Padre Bay Dr,# 4030,Washington,UT,84780,Washington,37.11224,-113.4536,Single Family,4.0,2.0,1692.0,,,Inactive,499990,2024-05-06T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-03T00:00:00.000Z,2024-05-08T00:00:00.000Z,3
"3858-S-Buckley-Mine-Dr,---504,-Magna,-UT-84044","3858 S Buckley Mine Dr, # 504, Magna, UT 84044",3858 S Buckley Mine Dr,# 504,Magna,UT,84044,Salt Lake,40.68636,-112.095,Single Family,4.0,2.0,3791.0,,,Inactive,564990,2024-05-07T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-05-08T00:00:00.000Z,2
"568-W-1870-S,-Unit-1094,-Provo,-UT-84601","568 W 1870 S, Unit 1094, Provo, UT 84601",568 W 1870 S,Unit 1094,Provo,UT,84601,Utah,40.20828,-111.6714,Townhouse,3.0,2.5,1555.0,,,Inactive,431990,2024-05-07T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-04T00:00:00.000Z,2024-05-08T00:00:00.000Z,2
"127-N-Quail-Dr,-Saratoga-Springs,-UT-84045","127 N Quail Dr, Saratoga Springs, UT 84045",127 N Quail Dr,,Saratoga Springs,UT,84045,Utah,40.364231,-111.958379,Single Family,4.0,2.5,3294.0,4356.0,2019.0,Inactive,585000,2024-05-07T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-07T00:00:00.000Z,2024-05-08T00:00:00.000Z,2
"285-E-Eagleridge-Dr-S,-North-Salt-Lake,-UT-84054","285 E Eagleridge Dr S, North Salt Lake, UT 84054",285 E Eagleridge Dr S,,North Salt Lake,UT,84054,Davis,40.832731,-111.904458,Single Family,4.0,2.5,3745.0,18295.0,2004.0,Inactive,800000,2024-05-07T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-08T00:00:00.000Z,2024-05-08T00:00:00.000Z,2
"11560-S-Thoroughbred-Dr,-South-Jordan,-UT-84095","11560 S Thoroughbred Dr, South Jordan, UT 84095",11560 S Thoroughbred Dr,,South Jordan,UT,84095,Salt Lake,40.541136,-111.931699,Single Family,5.0,1.5,3052.0,21780.0,1991.0,Inactive,599900,2024-05-07T00:00:00.000Z,2024-05-09T00:00:00.000Z,2024-05-08T00:00:00.000Z,2024-05-08T00:00:00.000Z,2
